,test_benchmark,model,score,value,train_benchmark,fold,sample_count_dimension_factor,budget,d_model,d_k,d_v,fc_size,n_heads,d_ff,n_layers
0,train,transformer,MSE,0.09305303543806076,random_no_constants,8,50,30,60,40,10,60,2,60,2
1,train,transformer,Misrankings score,0.7142652329749104,random_no_constants,8,50,30,60,40,10,60,2,60,2
2,train,transformer,Loss,0.8222822605113929,random_no_constants,8,50,30,60,40,10,60,2,60,2
3,train,dummy,MSE,0.15816959738731384,random_no_constants,8,50,30,60,40,10,60,2,60,2
4,train,dummy,Misrankings score,0.5427956989247312,random_no_constants,8,50,30,60,40,10,60,2,60,2
5,train,dummy,Loss,0.707406925719173,random_no_constants,8,50,30,60,40,10,60,2,60,2
6,val,transformer,MSE,0.09447956830263138,random_no_constants,8,50,30,60,40,10,60,2,60,2
7,val,transformer,Misrankings score,0.7061976549413735,random_no_constants,8,50,30,60,40,10,60,2,60,2
8,val,transformer,Loss,0.8376186694216118,random_no_constants,8,50,30,60,40,10,60,2,60,2
9,val,dummy,MSE,0.1578405350446701,random_no_constants,8,50,30,60,40,10,60,2,60,2
10,val,dummy,Misrankings score,0.521608040201005,random_no_constants,8,50,30,60,40,10,60,2,60,2
11,val,dummy,Loss,0.6813846036725368,random_no_constants,8,50,30,60,40,10,60,2,60,2
12,tune,transformer,MSE,0.1002783253788948,random_no_constants,8,50,30,60,40,10,60,2,60,2
13,tune,transformer,Misrankings score,0.6906666666666667,random_no_constants,8,50,30,60,40,10,60,2,60,2
14,tune,transformer,Loss,0.7839467416758754,random_no_constants,8,50,30,60,40,10,60,2,60,2
15,tune,dummy,MSE,0.16709236800670624,random_no_constants,8,50,30,60,40,10,60,2,60,2
16,tune,dummy,Misrankings score,0.527,random_no_constants,8,50,30,60,40,10,60,2,60,2
17,tune,dummy,Loss,0.6895841573617196,random_no_constants,8,50,30,60,40,10,60,2,60,2
18,test,transformer,MSE,0.1002783253788948,random_no_constants,8,50,30,60,40,10,60,2,60,2
19,test,transformer,Misrankings score,0.6906666666666667,random_no_constants,8,50,30,60,40,10,60,2,60,2
20,test,transformer,Loss,0.7839467416758754,random_no_constants,8,50,30,60,40,10,60,2,60,2
